Trial-ID,Status,Iteration,batch_size,lrinit,optimizer,Objective
56,INTERMEDIATE,5,128,0.02511623590821294,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,395.8603210449219
56,INTERMEDIATE,6,128,0.02511623590821294,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,394.8216247558594
56,INTERMEDIATE,7,128,0.02511623590821294,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,394.2495422363281
56,INTERMEDIATE,8,128,0.02511623590821294,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.9499206542969
56,INTERMEDIATE,9,128,0.02511623590821294,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.8034362792969
56,COMPLETED,9,128,0.02511623590821294,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.8034362792969
57,INTERMEDIATE,0,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,397.56622314453125
57,INTERMEDIATE,1,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.48529052734375
57,INTERMEDIATE,2,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.06341552734375
57,INTERMEDIATE,3,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0199890136719
57,INTERMEDIATE,4,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,393.98681640625
57,INTERMEDIATE,5,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0244140625
57,INTERMEDIATE,6,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.01422119140625
57,INTERMEDIATE,7,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0235900878906
57,INTERMEDIATE,8,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0140686035156
57,INTERMEDIATE,9,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.02825927734375
57,COMPLETED,9,32,0.00023212020138577326,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,393.98681640625
58,INTERMEDIATE,0,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
58,INTERMEDIATE,1,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
58,INTERMEDIATE,2,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
58,INTERMEDIATE,3,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
58,INTERMEDIATE,4,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
58,INTERMEDIATE,5,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
58,INTERMEDIATE,6,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
58,INTERMEDIATE,7,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
58,INTERMEDIATE,8,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
58,INTERMEDIATE,9,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
58,COMPLETED,9,32,1.1737547293772145e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
59,INTERMEDIATE,0,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
59,INTERMEDIATE,1,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
59,INTERMEDIATE,2,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
59,INTERMEDIATE,3,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
59,INTERMEDIATE,4,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
59,INTERMEDIATE,5,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
59,INTERMEDIATE,6,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
59,INTERMEDIATE,7,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
59,INTERMEDIATE,8,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
59,INTERMEDIATE,9,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
59,COMPLETED,9,64,2.6049865356583975e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
60,INTERMEDIATE,0,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,9666.349609375
60,INTERMEDIATE,1,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,6685.966796875
60,INTERMEDIATE,2,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,4936.49609375
60,INTERMEDIATE,3,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,3806.105712890625
60,INTERMEDIATE,4,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,3026.767822265625
60,INTERMEDIATE,5,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,2465.74755859375
60,INTERMEDIATE,6,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,2047.9766845703125
60,INTERMEDIATE,7,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,1729.9478759765625
60,INTERMEDIATE,8,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,1482.726318359375
60,INTERMEDIATE,9,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,1287.431884765625
60,COMPLETED,9,128,3.6227104612316968e-06,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,1287.431884765625
61,INTERMEDIATE,0,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,402.22894287109375
61,INTERMEDIATE,1,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,398.033935546875
61,INTERMEDIATE,2,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,395.8183288574219
61,INTERMEDIATE,3,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.6733703613281
61,INTERMEDIATE,4,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.2340087890625
61,INTERMEDIATE,5,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.0890197753906
61,INTERMEDIATE,6,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.04046630859375
61,INTERMEDIATE,7,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.0088806152344
61,INTERMEDIATE,8,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.0079345703125
61,INTERMEDIATE,9,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.0308532714844
61,COMPLETED,9,64,0.04905183067227494,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.0079345703125
62,INTERMEDIATE,0,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,576.7627563476562
62,INTERMEDIATE,1,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,469.8614501953125
62,INTERMEDIATE,2,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,435.7765808105469
62,INTERMEDIATE,3,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,420.95794677734375
62,INTERMEDIATE,4,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,413.4381408691406
62,INTERMEDIATE,5,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,409.1953430175781
62,INTERMEDIATE,6,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,406.5988464355469
62,INTERMEDIATE,7,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,404.8996276855469
62,INTERMEDIATE,8,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,403.7223205566406
62,INTERMEDIATE,9,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,402.86572265625
62,COMPLETED,9,128,2.1617657898074116e-08,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,402.86572265625
63,INTERMEDIATE,0,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,1075.1734619140625
63,INTERMEDIATE,1,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,447.86163330078125
63,INTERMEDIATE,2,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,402.0718994140625
63,INTERMEDIATE,3,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,399.7417297363281
63,INTERMEDIATE,4,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,398.3051452636719
63,INTERMEDIATE,5,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,397.01336669921875
63,INTERMEDIATE,6,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,395.92926025390625
63,INTERMEDIATE,7,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,395.1466369628906
63,INTERMEDIATE,8,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.640869140625
63,INTERMEDIATE,9,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.3498229980469
63,COMPLETED,9,64,3.0360900428601107e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.3498229980469
64,INTERMEDIATE,0,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.7470397949219
64,INTERMEDIATE,1,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.9476013183594
64,INTERMEDIATE,2,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.9988098144531
64,INTERMEDIATE,3,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,394.0307312011719
64,INTERMEDIATE,4,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.996337890625
64,INTERMEDIATE,5,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,394.0165710449219
64,INTERMEDIATE,6,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.9869384765625
64,INTERMEDIATE,7,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,394.00067138671875
64,INTERMEDIATE,8,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,394.0155029296875
64,INTERMEDIATE,9,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,394.02142333984375
64,COMPLETED,9,32,0.06273669242695315,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,393.7470397949219
65,INTERMEDIATE,0,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,400.513916015625
65,INTERMEDIATE,1,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.0622253417969
65,INTERMEDIATE,2,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.05889892578125
65,INTERMEDIATE,3,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.026123046875
65,INTERMEDIATE,4,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.0276184082031
65,INTERMEDIATE,5,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.0553894042969
65,INTERMEDIATE,6,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,393.9376525878906
65,INTERMEDIATE,7,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,393.9795227050781
65,INTERMEDIATE,8,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.1141052246094
65,INTERMEDIATE,9,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,393.9746398925781
65,COMPLETED,9,64,0.00029670031623305564,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,393.9376525878906
66,INTERMEDIATE,0,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,411.90496826171875
66,INTERMEDIATE,1,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,400.4903259277344
66,INTERMEDIATE,2,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,398.6250305175781
66,INTERMEDIATE,3,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,397.3359680175781
66,INTERMEDIATE,4,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,396.3060607910156
66,INTERMEDIATE,5,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,395.5231018066406
66,INTERMEDIATE,6,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.9647521972656
66,INTERMEDIATE,7,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.5909729003906
66,INTERMEDIATE,8,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.37890625
66,INTERMEDIATE,9,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.23004150390625
66,COMPLETED,9,32,0.016049279422432675,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.23004150390625
67,INTERMEDIATE,0,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,501.0367736816406
67,INTERMEDIATE,1,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,493.19866943359375
67,INTERMEDIATE,2,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,473.1346740722656
67,INTERMEDIATE,3,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,398.0059814453125
67,INTERMEDIATE,4,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.7785949707031
67,INTERMEDIATE,5,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.0780029296875
67,INTERMEDIATE,6,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.1730041503906
67,INTERMEDIATE,7,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.4411315917969
67,INTERMEDIATE,8,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.1354064941406
67,INTERMEDIATE,9,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.0140380859375
67,COMPLETED,9,64,1.4462972310131876e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,394.0140380859375
68,INTERMEDIATE,0,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
68,INTERMEDIATE,1,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
68,INTERMEDIATE,2,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
68,INTERMEDIATE,3,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
68,INTERMEDIATE,4,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
68,INTERMEDIATE,5,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
68,INTERMEDIATE,6,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
68,INTERMEDIATE,7,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
68,INTERMEDIATE,8,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
68,INTERMEDIATE,9,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
68,COMPLETED,9,64,1.5865713478505408e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.9609375
69,INTERMEDIATE,0,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,512.3168334960938
69,INTERMEDIATE,1,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,500.3895568847656
69,INTERMEDIATE,2,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,495.60107421875
69,INTERMEDIATE,3,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,492.8318176269531
69,INTERMEDIATE,4,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,490.1548156738281
69,INTERMEDIATE,5,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,486.843505859375
69,INTERMEDIATE,6,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,482.447021484375
69,INTERMEDIATE,7,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,476.2360534667969
69,INTERMEDIATE,8,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,466.55096435546875
69,INTERMEDIATE,9,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,447.94464111328125
69,COMPLETED,9,256,1.2907507128629624e-05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,447.94464111328125
70,INTERMEDIATE,0,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16526.29296875
70,INTERMEDIATE,1,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16349.13671875
70,INTERMEDIATE,2,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16160.015625
70,INTERMEDIATE,3,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,15969.4150390625
70,INTERMEDIATE,4,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,15771.0986328125
70,INTERMEDIATE,5,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,15572.5859375
70,INTERMEDIATE,6,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,15378.2060546875
70,INTERMEDIATE,7,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,15187.3349609375
70,INTERMEDIATE,8,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,15000.5205078125
70,INTERMEDIATE,9,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,14816.1552734375
70,COMPLETED,9,256,2.051209266406309e-05,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,14816.1552734375
71,INTERMEDIATE,0,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
71,INTERMEDIATE,1,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
71,INTERMEDIATE,2,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
71,INTERMEDIATE,3,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
71,INTERMEDIATE,4,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
71,INTERMEDIATE,5,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
71,INTERMEDIATE,6,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
71,INTERMEDIATE,7,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
71,INTERMEDIATE,8,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
71,INTERMEDIATE,9,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
71,COMPLETED,9,32,6.055554180510202e-08,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.970703125
72,INTERMEDIATE,0,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,3086.3291015625
72,INTERMEDIATE,1,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,1118.6107177734375
72,INTERMEDIATE,2,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,607.2372436523438
72,INTERMEDIATE,3,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,457.24627685546875
72,INTERMEDIATE,4,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,416.6141052246094
72,INTERMEDIATE,5,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,406.6751708984375
72,INTERMEDIATE,6,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,403.5335388183594
72,INTERMEDIATE,7,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,402.06768798828125
72,INTERMEDIATE,8,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,401.18878173828125
72,INTERMEDIATE,9,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,400.57977294921875
72,COMPLETED,9,128,0.007773333092791171,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,400.57977294921875
73,INTERMEDIATE,0,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
73,INTERMEDIATE,1,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
73,INTERMEDIATE,2,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
73,INTERMEDIATE,3,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
73,INTERMEDIATE,4,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
73,INTERMEDIATE,5,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
73,INTERMEDIATE,6,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
73,INTERMEDIATE,7,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
73,INTERMEDIATE,8,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
73,INTERMEDIATE,9,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
73,COMPLETED,9,128,2.388250149259238e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.95703125
74,INTERMEDIATE,0,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16191.4892578125
74,INTERMEDIATE,1,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,15783.5302734375
74,INTERMEDIATE,2,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,15396.369140625
74,INTERMEDIATE,3,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,15028.966796875
74,INTERMEDIATE,4,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,14678.77734375
74,INTERMEDIATE,5,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,14345.8505859375
74,INTERMEDIATE,6,256,2.1654474877538783e-07,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,14027.671875
